,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,sst2_id,sst2_split,rationale_binary
146,QID887,184,The Pianist is Polanski's best film.,positive,no sentiment,3,"Polanski's,best,film.","[3, 4, 5]",45,Latino/Hispanic,Male,Well,PASSED,566,LO,Latino/Hispanic,>=38,17534,train,"[0, 0, 0, 1, 1, 1]"
147,QID995,238,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",negative,no sentiment,3,"zero-dimensional,",[6],46,Latino/Hispanic,Female,Very well,PASSED,665,LO,Latino/Hispanic,>=38,17684,train,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
148,QID1039,260,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",positive,positive,1,"written,,beautifully,finally,,deeply,humanizing.","[5, 6, 9, 10, 11]",51,Latino/Hispanic,Male,Well,PASSED,695,LO,Latino/Hispanic,>=38,18114,train,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
149,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"sub-par...,drown,in,boredom","[1, 5, 8, 9]",55,White Mexican,Male,Very well,PASSED,643,LO,Latino/Hispanic,>=38,19252,train,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
150,QID1029,255,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",positive,positive,1,"sense,peace","[27, 29]",51,Latino/Hispanic,Male,Well,PASSED,687,LO,Latino/Hispanic,>=38,21374,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
151,QID587,34,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",negative,negative,2,"more,repulsive","[14, 15]",40,Latino/Hispanic,Female,Very well,PASSED,352,LO,Latino/Hispanic,>=38,21782,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
152,QID641,61,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,positive,positive,1,"treasured,extraordinary,intelligence,and,originality","[8, 11, 12, 13, 14]",38,Latino/Hispanic,Female,Very well,PASSED,391,LO,Latino/Hispanic,>=38,22075,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
153,QID1029,255,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",positive,positive,1,"sense,peace","[27, 29]",51,Latino/Hispanic,Male,Well,PASSED,687,LO,Latino/Hispanic,>=38,22324,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
154,QID563,22,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",negative,negative,2,"as,lumpy,as,two-day,old,porridge...,sad,to,say,,``un-bear-able'',project!","[4, 5, 6, 7, 8, 9, 13, 14, 15, 20, 21]",46,Latino/Hispanic,Female,Very well,PASSED,338,LO,Latino/Hispanic,>=38,22787,train,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
155,QID897,189,"A lot of talent is wasted in this crass, low-wattage endeavor.",negative,negative,2,"A,lot,of,talent,is,wasted,crass,,low-wattage,endeavor.","[0, 1, 2, 3, 4, 5, 8, 9, 10]",45,Latino/Hispanic,Male,Well,PASSED,574,LO,Latino/Hispanic,>=38,22817,train,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
156,QID557,19,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",positive,positive,1,"its,terrific,performances,,the,dark,areas,of,parent-child,relationships","[9, 10, 11, 18, 19, 20, 21, 22, 23]",51,Latino/Hispanic,Female,Very well,PASSED,335,LO,Latino/Hispanic,>=38,22843,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
157,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"visceral,excitement,of,a,sports,extravaganza.","[10, 11, 12, 13, 14, 15]",39,Latino/Hispanic,Male,Very well,PASSED,305,LO,Latino/Hispanic,>=38,22941,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
158,QID931,206,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring.",negative,negative,2,"dim-witted,lazy,opportunism","[1, 3, 15]",38,Latino/Hispanic,Male,Well,PASSED,610,LO,Latino/Hispanic,>=38,23110,train,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
159,QID969,225,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,negative,negative,2,"rambling,incoherent,manifesto,pretentious,endeavor,tediously,exasperating.","[8, 10, 11, 26, 27, 31, 32]",55,White Mexican,Male,Very well,PASSED,644,LO,Latino/Hispanic,>=38,23957,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
160,QID949,215,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",positive,positive,1,extraordinary,[3],42,Latino/Hispanic,Male,Well,PASSED,623,LO,Latino/Hispanic,>=38,24602,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
161,QID597,39,... something appears to have been lost in the translation this time.,negative,negative,2,"appears,been,lost","[2, 5, 6]",40,Latino/Hispanic,Female,Very well,PASSED,359,LO,Latino/Hispanic,>=38,24731,train,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
162,QID697,89,"Thanks to a small star with big heart, this family film sequel is plenty of fun for all.",positive,no sentiment,3,"Thanks,small,star,big,heart,","[0, 3, 4, 6, 7]",49,Latino/Hispanic,Male,Not well,PASSED,432,LO,Latino/Hispanic,>=38,24787,train,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
163,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,no sentiment,3,"completely,sea;,with,nothing","[2, 4, 5, 6]",51,Latino/Hispanic,Male,Well,PASSED,696,LO,Latino/Hispanic,>=38,24788,train,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
164,QID759,120,A small movie with a big impact.,positive,positive,1,"big,impact.","[5, 6]",66,Latino/Hispanic,Male,Very well,PASSED,471,LO,Latino/Hispanic,>=38,24949,train,"[0, 0, 0, 0, 0, 1, 1]"
165,QID991,236,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",negative,negative,2,"fall,dreadfully","[10, 11]",46,Latino/Hispanic,Female,Very well,PASSED,662,LO,Latino/Hispanic,>=38,25097,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
166,QID993,237,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",negative,negative,2,ugly,[7],46,Latino/Hispanic,Female,Very well,PASSED,663,LO,Latino/Hispanic,>=38,25253,train,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
167,QID579,30,"At times, the movie looks genuinely pretty.",positive,positive,1,"genuinely,pretty.","[5, 6]",40,Latino/Hispanic,Female,Very well,PASSED,347,LO,Latino/Hispanic,>=38,25338,train,"[0, 0, 0, 0, 0, 1, 1]"
168,QID901,191,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.,negative,negative,2,"stuck,pig,of,a,movie","[1, 2, 3, 4, 5]",45,Latino/Hispanic,Male,Very well,PASSED,577,LO,Latino/Hispanic,>=38,25694,train,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
169,QID881,181,The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism.,positive,positive,1,"The,most,compelling,performance,of,the,year","[0, 1, 2, 3, 4, 5, 6]",45,Latino/Hispanic,Male,Well,PASSED,559,LO,Latino/Hispanic,>=38,26146,train,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
170,QID977,229,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",positive,positive,1,"tremendous,chemistry","[4, 5]",55,White Mexican,Male,Very well,PASSED,651,LO,Latino/Hispanic,>=38,26550,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
171,QID681,81,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",negative,negative,2,"French,people,harmed,this,movie,,insulted,torture","[1, 2, 4, 9, 10, 14, 21]",49,Latino/Hispanic,Male,Not well,PASSED,419,LO,Latino/Hispanic,>=38,27443,train,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
172,QID585,33,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",positive,positive,1,"Sparkling,,hilarious","[0, 2]",40,Latino/Hispanic,Female,Very well,PASSED,351,LO,Latino/Hispanic,>=38,27502,train,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
173,QID925,203,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",positive,positive,1,"enthralling,playful,haunting,,in-depth,portrait","[1, 6, 8, 10, 11]",38,Latino/Hispanic,Male,Well,PASSED,603,LO,Latino/Hispanic,>=38,27544,train,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
174,QID821,151,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",negative,negative,2,"amusing,,let,alone","[19, 20, 21]",38,Latino/Hispanic,Female,Very well,PASSED,513,LO,Latino/Hispanic,>=38,27649,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
175,QID1027,254,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",negative,negative,2,"easy,bored","[8, 11]",51,Latino/Hispanic,Male,Well,PASSED,686,LO,Latino/Hispanic,>=38,27797,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
176,QID707,94,What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.,negative,negative,2,"last,week's,issue","[14, 15, 16]",58,Latino/Hispanic,Male,Very well,PASSED,441,LO,Latino/Hispanic,>=38,28024,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
177,QID625,53,... a bland murder-on-campus yawner.,negative,negative,2,"bland,murder-on-campus,yawner.","[2, 3, 4]",49,Latino/Hispanic,Female,Very well,PASSED,380,LO,Latino/Hispanic,>=38,28089,train,"[0, 0, 1, 1, 1]"
178,QID845,163,"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'",negative,negative,2,"thoroughly,awful,dumb,,chaotic,,sloppy...,weird,geriatric,`Scream.'","[1, 2, 5, 7, 9, 11, 18, 19]",50,Latino/Hispanic,Male,Very well,PASSED,529,LO,Latino/Hispanic,>=38,28444,train,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
179,QID777,129,Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling.,positive,positive,1,"successfully,maintains,suspense,different,levels,gripping,compelling.","[1, 2, 3, 5, 6, 13, 15]",66,Latino/Hispanic,Male,Very well,PASSED,485,LO,Latino/Hispanic,>=38,29160,train,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
180,QID565,23,Crush could be the worst film a man has made about women since Valley of the Dolls.,negative,negative,2,"could,be,the,worst,film","[1, 2, 3, 4, 5]",46,Latino/Hispanic,Female,Very well,PASSED,339,LO,Latino/Hispanic,>=38,29269,train,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
181,QID915,198,A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.,negative,negative,2,"movie,so,bad,pantheon,of,wreckage","[1, 2, 3, 9, 10, 11]",45,Latino/Hispanic,Male,Very well,PASSED,595,LO,Latino/Hispanic,>=38,29702,train,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
182,QID1033,257,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",negative,negative,2,"Starts,mediocre,,spirals,downward,,bottom,pool","[0, 2, 3, 4, 9, 12]",51,Latino/Hispanic,Male,Well,PASSED,691,LO,Latino/Hispanic,>=38,29721,train,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
183,QID611,46,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",positive,positive,1,"heartwarming,scene,impressively,remarkable,ability,to,document,both,sides,of,this,emotional,car-wreck.","[1, 2, 4, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",38,Latino/Hispanic,Male,Very well,PASSED,371,LO,Latino/Hispanic,>=38,30034,train,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
184,QID627,54,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,negative,negative,2,"disappointingly,thin,slice,of,life;","[9, 10, 11, 12, 15]",49,Latino/Hispanic,Female,Very well,PASSED,381,LO,Latino/Hispanic,>=38,30183,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
185,QID963,222,An exhilarating experience.,positive,positive,1,"exhilarating,experience.","[1, 2]",55,White Mexican,Male,Very well,PASSED,639,LO,Latino/Hispanic,>=38,31302,train,"[0, 1, 1]"
186,QID585,33,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",positive,positive,1,"Sparkling,,hilarious","[0, 2]",40,Latino/Hispanic,Female,Very well,PASSED,351,LO,Latino/Hispanic,>=38,31357,train,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
187,QID835,158,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",negative,negative,2,"sloppy,,made-for-movie,makes,me,wonder,Lawrence,hates,criticism","[4, 5, 9, 10, 11, 13, 14, 15]",38,Latino/Hispanic,Female,Very well,PASSED,523,LO,Latino/Hispanic,>=38,32055,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
188,QID753,117,"A bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",positive,positive,1,"very,much,worth,seeing.","[19, 20, 21, 22]",51,White Mexican,Female,Very well,PASSED,468,LO,Latino/Hispanic,>=38,32190,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
189,QID829,155,It's a funny little movie with clever dialogue and likeable characters.,positive,positive,1,"funny,little,clever,dialogue,likeable","[2, 3, 6, 7, 9]",38,Latino/Hispanic,Female,Very well,PASSED,518,LO,Latino/Hispanic,>=38,32851,train,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]"
190,QID703,92,"For those for whom the name Woody Allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, Hollywood Ending is a depressing experience.",negative,negative,2,depressing,[25],58,Latino/Hispanic,Male,Very well,PASSED,438,LO,Latino/Hispanic,>=38,33235,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
191,QID687,84,"A stupid, derivative horror film that substitutes extreme gore for suspense.",negative,no sentiment,3,"stupid,,horror,film,substitutes,suspense.","[1, 3, 4, 6, 10]",49,Latino/Hispanic,Male,Not well,PASSED,424,LO,Latino/Hispanic,>=38,33358,train,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
192,QID645,63,"Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.",negative,negative,2,"interminable,,shapeless,documentary","[14, 15, 16]",38,Latino/Hispanic,Female,Very well,PASSED,396,LO,Latino/Hispanic,>=38,33681,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
193,QID625,53,... a bland murder-on-campus yawner.,negative,negative,2,"bland,murder-on-campus,yawner.","[2, 3, 4]",49,Latino/Hispanic,Female,Very well,PASSED,380,LO,Latino/Hispanic,>=38,33824,train,"[0, 0, 1, 1, 1]"
194,QID677,79,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",negative,no sentiment,3,fresh,[5],44,Latino/Hispanic,Male,Very well,PASSED,416,LO,Latino/Hispanic,>=38,34817,train,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
195,QID785,133,"A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.",negative,negative,2,"loud,,ugly,,irritating,without,any,satirical,salvos,hitting,discernible,target.","[1, 2, 3, 5, 6, 9, 10, 11, 13, 14]",42,Latino/Hispanic,Male,Very well,PASSED,490,LO,Latino/Hispanic,>=38,35344,train,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]"
196,QID593,37,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",positive,positive,1,"strong,script,,powerful,direction,splendid","[1, 2, 3, 4, 6]",40,Latino/Hispanic,Female,Very well,PASSED,355,LO,Latino/Hispanic,>=38,35518,train,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
197,QID877,179,"This method almost never fails him, and it works superbly here.",positive,positive,1,"This,method,almost,never,fails,him,,and,it,works,superbly,here.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",57,Latino/Hispanic,Male,Very well,PASSED,555,LO,Latino/Hispanic,>=38,36594,train,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
198,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"is,capped,with,pointless,extremes","[7, 8, 9, 10, 11]",39,Latino/Hispanic,Male,Very well,PASSED,306,LO,Latino/Hispanic,>=38,36879,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
199,QID639,60,"... a solid, well-formed satire.",positive,positive,1,"a,solid,,well-formed","[1, 2, 3]",38,Latino/Hispanic,Female,Very well,PASSED,389,LO,Latino/Hispanic,>=38,37151,train,"[0, 1, 1, 1, 0]"
200,QID647,64,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,negative,negative,2,"lame,romantic,comedy","[1, 2, 3]",38,Latino/Hispanic,Female,Very well,PASSED,398,LO,Latino/Hispanic,>=38,37656,train,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
201,QID701,91,under-rehearsed and lifeless,negative,negative,2,"under-rehearsed,lifeless","[0, 2]",58,Latino/Hispanic,Male,Very well,PASSED,435,LO,Latino/Hispanic,>=38,37928,train,"[1, 0, 1]"
202,QID1037,259,Its engaging simplicity is driven by appealing leads.,positive,positive,1,"engaging,simplicity,driven,by,leads.","[1, 2, 4, 5, 7]",51,Latino/Hispanic,Male,Well,PASSED,693,LO,Latino/Hispanic,>=38,38200,train,"[0, 1, 1, 0, 1, 1, 0, 1]"
203,QID989,235,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",positive,positive,1,tribute,[23],46,Latino/Hispanic,Female,Very well,PASSED,661,LO,Latino/Hispanic,>=38,38498,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
204,QID681,81,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",negative,negative,2,"French,people,harmed,this,movie,,insulted,torture","[1, 2, 4, 9, 10, 14, 21]",49,Latino/Hispanic,Male,Not well,PASSED,419,LO,Latino/Hispanic,>=38,39289,train,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
205,QID935,208,One of the most exciting action films to come out of China in recent years.,positive,positive,1,"most,exciting","[3, 4]",38,Latino/Hispanic,Male,Well,PASSED,613,LO,Latino/Hispanic,>=38,39361,train,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
206,QID683,82,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",negative,negative,2,"until,veered,off,return,ticket","[5, 7, 8, 25, 26]",49,Latino/Hispanic,Male,Not well,PASSED,420,LO,Latino/Hispanic,>=38,39520,train,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
207,QID615,48,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",positive,positive,1,"has,fun,fondness,respect.","[1, 2, 16, 18]",38,Latino/Hispanic,Male,Very well,PASSED,373,LO,Latino/Hispanic,>=38,39650,train,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
208,QID917,199,"If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.",negative,negative,2,"you,should,be,able,to,find,better,entertainment.","[14, 15, 16, 17, 18, 19, 20, 21]",45,Latino/Hispanic,Male,Very well,PASSED,596,LO,Latino/Hispanic,>=38,39688,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
209,QID747,114,"Even by the intentionally low standards of frat-boy humor, Sorority Boys is a bowser.",negative,negative,2,"is,a,bowser.","[11, 12, 13]",51,White Mexican,Female,Very well,PASSED,464,LO,Latino/Hispanic,>=38,39806,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
210,QID893,187,"If you enjoy being rewarded by a script that assumes you aren't very bright, then Blood Work is for you.",negative,negative,2,"script,that,assumes,you,aren't,very,bright,","[7, 8, 9, 10, 11, 12, 13]",45,Latino/Hispanic,Male,Well,PASSED,570,LO,Latino/Hispanic,>=38,39855,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
211,QID559,20,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",negative,negative,2,"hastily,mounted,production,exists,only,to,capitalize,on,Hopkins',inclination,to,play,Hannibal,Lecter,again,","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",46,Latino/Hispanic,Female,Very well,PASSED,336,LO,Latino/Hispanic,>=38,39868,train,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
212,QID753,117,"A bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",positive,positive,1,"very,much,worth,seeing.","[19, 20, 21, 22]",51,White Mexican,Female,Very well,PASSED,468,LO,Latino/Hispanic,>=38,40080,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
213,QID735,108,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,positive,positive,1,"cast,is,top-notch,plenty,female,audience,drooling","[1, 2, 3, 10, 12, 13, 15]",40,Latino/Hispanic,Male,Very well,PASSED,458,LO,Latino/Hispanic,>=38,40217,train,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
214,QID743,112,It's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair.,positive,positive,1,"splendid,performances,transform,themselves,believable,mother/daughter","[3, 4, 16, 17, 20, 21]",51,White Mexican,Female,Very well,PASSED,462,LO,Latino/Hispanic,>=38,40598,train,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]"
215,QID735,108,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,positive,positive,1,"cast,is,top-notch,plenty,female,audience,drooling","[1, 2, 3, 10, 12, 13, 15]",40,Latino/Hispanic,Male,Very well,PASSED,458,LO,Latino/Hispanic,>=38,41313,train,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
