,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,sst2_id,sst2_split,rationale_binary
152,QID641,61,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,positive,positive,1,"viewed,and,treasured,extraordinary,intelligence","[6, 7, 8, 11, 12]",49,Black/British,Female,Very well,PASSED,391,BO,Black/African American,>=38,22075,train,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
153,QID1029,255,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",positive,no sentiment,3,"one,thing,most,will,take,away,is,the,sense,that,peace,is,possible.","[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",52,African,Female,Very well,PASSED,687,BO,Black/African American,>=38,22324,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
154,QID563,22,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",negative,negative,2,"lumpy,old,sad,``un-bear-able''","[5, 8, 13, 20]",79,Black/African American,Male,Very well,PASSED,338,BO,Black/African American,>=38,22787,train,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
155,QID897,189,"A lot of talent is wasted in this crass, low-wattage endeavor.",negative,negative,2,"talent,is,wasted,in,this,crass,,low-wattage,endeavor.","[3, 4, 5, 6, 7, 8, 9, 10]",43,Black/African American,Female,Very well,PASSED,574,BO,Black/African American,>=38,22817,train,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
156,QID557,19,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",positive,positive,1,"compelling,,terrific,performances,","[7, 10, 11]",49,Black/African American,Male,Very well,PASSED,335,BO,Black/African American,>=38,22843,train,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
157,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"Exudes,fizz,Busby,Berkeley,musical,visceral,excitement,sports,extravaganza.","[0, 2, 5, 6, 7, 10, 11, 14, 15]",41,African,Female,Very well,PASSED,305,BO,Black/African American,>=38,22941,train,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
158,QID931,206,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring.",negative,negative,2,"dim-witted,and,lazy,spin-off","[1, 2, 3, 4]",57,Black/African American,Male,Very well,PASSED,610,BO,Black/African American,>=38,23110,train,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
159,QID969,225,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,negative,negative,2,"rambling,incoherent,manifesto,ponderous,pretentious,unfocused,tediously,exasperating.","[8, 10, 11, 24, 26, 29, 31, 32]",38,Black/African American,Male,Very well,PASSED,644,BO,Black/African American,>=38,23957,train,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]"
160,QID949,215,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",positive,positive,1,"This,is,an,extraordinary,film,,not,least,because,it,is,Japanese,and,yet,feels,universal.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",40,Black/African American,Male,Very well,PASSED,623,BO,Black/African American,>=38,24602,train,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
161,QID597,39,... something appears to have been lost in the translation this time.,negative,no sentiment,3,translation,[9],42,Black/African American,Male,Very well,PASSED,359,BO,Black/African American,>=38,24731,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
162,QID697,89,"Thanks to a small star with big heart, this family film sequel is plenty of fun for all.",positive,positive,1,"star,big,heart,,fun,for,all.","[4, 6, 7, 15, 16, 17]",76,African,Male,Very well,PASSED,432,BO,Black/African American,>=38,24787,train,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
163,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,negative,2,"nothing,but,Savage,Garden,no,clue,about,making,a,movie.","[6, 7, 9, 10, 18, 19, 20, 21, 22, 23]",52,African,Female,Very well,PASSED,696,BO,Black/African American,>=38,24788,train,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
164,QID759,120,A small movie with a big impact.,positive,positive,1,"big,impact.","[5, 6]",50,Black/African American,Female,Very well,PASSED,471,BO,Black/African American,>=38,24949,train,"[0, 0, 0, 0, 0, 1, 1]"
165,QID991,236,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",negative,negative,2,"dreadfully,short.","[11, 12]",39,Black/African American,Male,Very well,PASSED,662,BO,Black/African American,>=38,25097,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
166,QID993,237,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",negative,negative,2,"amateurish,,ugly","[1, 7]",39,Black/African American,Male,Very well,PASSED,663,BO,Black/African American,>=38,25253,train,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
167,QID579,30,"At times, the movie looks genuinely pretty.",positive,positive,1,"genuinely,pretty.","[5, 6]",42,Black/African American,Male,Very well,PASSED,347,BO,Black/African American,>=38,25338,train,"[0, 0, 0, 0, 0, 1, 1]"
168,QID901,191,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.,negative,negative,2,"stuck,pig,limply,bizarre,pallid,horror.","[1, 2, 7, 9, 12, 13]",44,Black/African American,Female,Very well,PASSED,577,BO,Black/African American,>=38,25694,train,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]"
169,QID881,181,The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism.,positive,positive,1,"most,compelling,performance,of,the,year","[1, 2, 3, 4, 5, 6]",43,Black/African American,Female,Very well,PASSED,559,BO,Black/African American,>=38,26146,train,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
170,QID977,229,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",positive,positive,1,"tremendous,chemistry,palpable.","[4, 5, 17]",38,Black/African American,Male,Very well,PASSED,651,BO,Black/African American,>=38,26550,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
171,QID681,81,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",negative,no sentiment,3,"put,through,torture,hour,half.","[19, 20, 21, 24, 27]",76,African,Male,Very well,PASSED,419,BO,Black/African American,>=38,27443,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]"
172,QID585,33,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",positive,positive,1,"Sparkling,,often,hilarious","[0, 1, 2]",42,Black/African American,Male,Very well,PASSED,351,BO,Black/African American,>=38,27502,train,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
173,QID925,203,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",positive,positive,1,"enthralling,documentary...,playful,and,haunting,,in-depth,portrait,iconoclastic,artist","[1, 2, 6, 7, 8, 10, 11, 14, 15]",57,Black/African American,Male,Very well,PASSED,603,BO,Black/African American,>=38,27544,train,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
174,QID821,151,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",negative,negative,2,"difficult,finding,characters,funny.","[1, 11, 13, 22]",45,Black/African American,Female,Very well,PASSED,513,BO,Black/African American,>=38,27649,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
175,QID1027,254,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",negative,negative,2,"murder,by,numbers,,easy,to,be,bored","[3, 4, 5, 8, 9, 10, 11]",52,African,Female,Very well,PASSED,686,BO,Black/African American,>=38,27797,train,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
176,QID707,94,What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.,negative,negative,2,"What,should,have,been,is,instead,as,fresh,as,last,week's,Variety.","[0, 1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 18]",53,Black/African American,Male,Very well,PASSED,441,BO,Black/African American,>=38,28024,train,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]"
177,QID625,53,... a bland murder-on-campus yawner.,negative,negative,2,yawner.,[4],38,Black/African American,Female,Very well,PASSED,380,BO,Black/African American,>=38,28089,train,"[0, 0, 0, 0, 1]"
178,QID845,163,"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'",negative,negative,2,"thoroughly,awful,movie,dumb,,narratively,chaotic,,sloppy...","[1, 2, 3, 5, 6, 7, 9]",58,Black/African American,Female,Very well,PASSED,529,BO,Black/African American,>=38,28444,train,"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
179,QID777,129,Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling.,positive,positive,1,"successfully,suspense,gripping,compelling.","[1, 3, 13, 15]",50,Black/African American,Female,Very well,PASSED,485,BO,Black/African American,>=38,29160,train,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
180,QID565,23,Crush could be the worst film a man has made about women since Valley of the Dolls.,negative,negative,2,"worst,film,made","[4, 5, 9]",79,Black/African American,Male,Very well,PASSED,339,BO,Black/African American,>=38,29269,train,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
181,QID915,198,A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.,negative,negative,2,"bad,pantheon,of,wreckage","[3, 9, 10, 11]",44,Black/African American,Female,Very well,PASSED,595,BO,Black/African American,>=38,29702,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
182,QID1033,257,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",negative,negative,2,"mediocre,",[2],52,African,Female,Very well,PASSED,691,BO,Black/African American,>=38,29721,train,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
183,QID611,46,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",positive,positive,1,"heartwarming,remarkable","[1, 19]",49,Black/African American,Female,Very well,PASSED,371,BO,Black/African American,>=38,30034,train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
184,QID627,54,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,negative,negative,2,"disappointingly,lower-class","[9, 13]",38,Black/African American,Female,Very well,PASSED,381,BO,Black/African American,>=38,30183,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
185,QID963,222,An exhilarating experience.,positive,positive,1,exhilarating,[1],38,Black/African American,Male,Very well,PASSED,639,BO,Black/African American,>=38,31302,train,"[0, 1, 0]"
186,QID585,33,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",positive,positive,1,"Sparkling,,often,hilarious","[0, 1, 2]",42,Black/African American,Male,Very well,PASSED,351,BO,Black/African American,>=38,31357,train,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
187,QID835,158,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",negative,negative,2,"sloppy,",[4],45,Black/African American,Female,Very well,PASSED,523,BO,Black/African American,>=38,32055,train,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
188,QID753,117,"A bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",positive,positive,1,"is,still,very,much,worth,seeing.","[17, 18, 19, 20, 21, 22]",38,Black/African American,Male,Well,PASSED,468,BO,Black/African American,>=38,32190,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
189,QID829,155,It's a funny little movie with clever dialogue and likeable characters.,positive,positive,1,"clever,likeable","[6, 9]",45,Black/African American,Female,Very well,PASSED,518,BO,Black/African American,>=38,32851,train,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
190,QID703,92,"For those for whom the name Woody Allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, Hollywood Ending is a depressing experience.",negative,negative,2,"Hollywood,Ending,is,a,depressing,experience.","[21, 22, 23, 24, 25, 26]",53,Black/African American,Male,Very well,PASSED,438,BO,Black/African American,>=38,33235,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
191,QID687,84,"A stupid, derivative horror film that substitutes extreme gore for suspense.",negative,negative,2,"stupid,,horror,film","[1, 3, 4]",76,African,Male,Very well,PASSED,424,BO,Black/African American,>=38,33358,train,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
192,QID645,63,"Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.",negative,negative,2,"patience,of,Job,to,get,through,this,interminable,,shapeless,documentary","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",49,Black/British,Female,Very well,PASSED,396,BO,Black/African American,>=38,33681,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
193,QID625,53,... a bland murder-on-campus yawner.,negative,negative,2,yawner.,[4],38,Black/African American,Female,Very well,PASSED,380,BO,Black/African American,>=38,33824,train,"[0, 0, 0, 0, 1]"
194,QID677,79,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",negative,negative,2,"doesn't,figure,in","[10, 11, 12]",77,Black/African American,Female,Very well,PASSED,416,BO,Black/African American,>=38,34817,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
195,QID785,133,"A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.",negative,negative,2,"loud,,ugly,,irritating,without,discernible,target.","[1, 2, 3, 5, 13, 14]",44,Black/African American,Female,Very well,PASSED,490,BO,Black/African American,>=38,35344,train,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
196,QID593,37,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",positive,positive,1,"strong,script,,powerful,direction,splendid,production","[1, 2, 3, 4, 6, 7]",42,Black/African American,Male,Very well,PASSED,355,BO,Black/African American,>=38,35518,train,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
197,QID877,179,"This method almost never fails him, and it works superbly here.",positive,positive,1,"never,fails,him,,works,superbly,here.","[3, 4, 5, 8, 9, 10]",55,Black/African American,Female,Very well,PASSED,555,BO,Black/African American,>=38,36594,train,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]"
198,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"rehashes,several,old,themes,capped,with,pointless,extremes,insanely,violent,very,graphic.","[2, 3, 4, 5, 8, 9, 10, 11, 14, 15, 17, 18]",41,African,Female,Very well,PASSED,306,BO,Black/African American,>=38,36879,train,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]"
199,QID639,60,"... a solid, well-formed satire.",positive,positive,1,"well-formed,satire.","[3, 4]",49,Black/British,Female,Very well,PASSED,389,BO,Black/African American,>=38,37151,train,"[0, 0, 0, 1, 1]"
200,QID647,64,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,negative,negative,2,"lame,romantic,comedy,unsympathetic,character","[1, 2, 3, 6, 7]",49,Black/British,Female,Very well,PASSED,398,BO,Black/African American,>=38,37656,train,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
201,QID701,91,under-rehearsed and lifeless,negative,negative,2,"under-rehearsed,and,lifeless","[0, 1, 2]",53,Black/African American,Male,Very well,PASSED,435,BO,Black/African American,>=38,37928,train,"[1, 1, 1]"
202,QID1037,259,Its engaging simplicity is driven by appealing leads.,positive,positive,1,"simplicity,appealing,leads.","[2, 6, 7]",52,African,Female,Very well,PASSED,693,BO,Black/African American,>=38,38200,train,"[0, 0, 1, 0, 0, 0, 1, 1]"
203,QID989,235,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",positive,positive,1,"tribute,mesmerizing","[23, 38]",39,Black/African American,Male,Very well,PASSED,661,BO,Black/African American,>=38,38498,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
204,QID681,81,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",negative,no sentiment,3,"put,through,torture,hour,half.","[19, 20, 21, 24, 27]",76,African,Male,Very well,PASSED,419,BO,Black/African American,>=38,39289,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]"
205,QID935,208,One of the most exciting action films to come out of China in recent years.,positive,positive,1,"most,exciting,action,films,in,recent,years.","[3, 4, 5, 6, 12, 13, 14]",57,Black/African American,Male,Very well,PASSED,613,BO,Black/African American,>=38,39361,train,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]"
206,QID683,82,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",negative,negative,2,"veered,off,too,far,left,behind","[7, 8, 9, 10, 16, 18]",76,African,Male,Very well,PASSED,420,BO,Black/African American,>=38,39520,train,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
207,QID615,48,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",positive,positive,1,"fun,quirks,fondness,respect.","[2, 5, 16, 18]",49,Black/African American,Female,Very well,PASSED,373,BO,Black/African American,>=38,39650,train,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
208,QID917,199,"If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.",negative,negative,2,"find,better,entertainment.","[19, 20, 21]",44,Black/African American,Female,Very well,PASSED,596,BO,Black/African American,>=38,39688,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
209,QID747,114,"Even by the intentionally low standards of frat-boy humor, Sorority Boys is a bowser.",negative,negative,2,"Sorority,Boys,is,a,bowser.","[9, 10, 11, 12, 13]",38,Black/African American,Male,Well,PASSED,464,BO,Black/African American,>=38,39806,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
210,QID893,187,"If you enjoy being rewarded by a script that assumes you aren't very bright, then Blood Work is for you.",negative,negative,2,"you,aren't,very,bright,","[10, 11, 12, 13]",43,Black/African American,Female,Very well,PASSED,570,BO,Black/African American,>=38,39855,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
211,QID559,20,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",negative,no sentiment,3,"play,again,,immediate,inclination","[12, 15, 21, 22]",79,Black/African American,Male,Very well,PASSED,336,BO,Black/African American,>=38,39868,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
212,QID753,117,"A bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",positive,positive,1,"is,still,very,much,worth,seeing.","[17, 18, 19, 20, 21, 22]",38,Black/African American,Male,Well,PASSED,468,BO,Black/African American,>=38,40080,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
213,QID735,108,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,positive,positive,1,"top-notch,female,audience,members,drooling","[3, 12, 13, 14, 15]",50,Black/African American,Female,Very well,PASSED,458,BO,Black/African American,>=38,40217,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
214,QID743,112,It's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair.,positive,positive,1,"anchored,by,splendid,performances,from,an,honored,screen,veteran,and,a,sparkling,newcomer","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",38,Black/African American,Male,Well,PASSED,462,BO,Black/African American,>=38,40598,train,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
215,QID735,108,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,positive,positive,1,"top-notch,female,audience,members,drooling","[3, 12, 13, 14, 15]",50,Black/African American,Female,Very well,PASSED,458,BO,Black/African American,>=38,41313,train,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
216,QID649,65,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",negative,negative,2,"Rob,Schneider's,infantile,cross-dressing","[0, 1, 2, 3]",49,Black/British,Female,Very well,PASSED,399,BO,Black/African American,>=38,41583,train,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
217,QID867,174,Bad and baffling from the get-go.,negative,negative,2,"Bad,and,baffling","[0, 1, 2]",55,Black/African American,Female,Very well,PASSED,548,BO,Black/African American,>=38,41627,train,"[1, 1, 1, 0, 0, 0]"
218,QID849,165,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",negative,negative,2,"no,reason,why,anyone,should,bother,remembering,it.","[10, 12, 13, 14, 15, 16, 17, 18]",58,Black/African American,Female,Very well,PASSED,534,BO,Black/African American,>=38,41831,train,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
219,QID709,95,"Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.",negative,negative,2,"Cox,treats,to,an,aimless,hodgepodge.","[0, 19, 21, 22, 23, 24]",53,Black/African American,Male,Very well,PASSED,442,BO,Black/African American,>=38,41940,train,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]"
220,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"Distinctly,sub-par...,drown,boredom","[0, 1, 5, 9]",38,Black/African American,Male,Very well,PASSED,643,BO,Black/African American,>=38,42335,train,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
221,QID895,188,"Like Rudy Yellow Lodge, Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider.",negative,negative,2,"needs,to,take,a,good,sweat,to,clarify","[5, 6, 7, 8, 9, 10, 11, 12]",43,Black/African American,Female,Very well,PASSED,571,BO,Black/African American,>=38,42555,train,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
222,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"so,many,flaws,easy,for,critics,to,shred,it.","[4, 5, 6, 10, 11, 12, 13, 14, 15]",41,African,Female,Very well,PASSED,302,BO,Black/African American,>=38,42813,train,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
223,QID607,44,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",negative,negative,2,"unfunny,unentertaining","[3, 5]",49,Black/African American,Female,Very well,PASSED,368,BO,Black/African American,>=38,43065,train,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
